source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,pmra_error,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe
65241313437941504,56.13322156163397,23.875211468904485,7.357232412939338,0.03812598,192.97163,19.612794179791926,-46.53499963859164,0.04893924,0.0379061,14.404743,15.336383,12.858709,2.4776735,0.9595992
65242653467736960,56.04996731206643,23.931232012202628,0.4090219005637086,0.058772895,6.959363,4.561396510172738,-0.1827644702333075,0.06616774,0.05163463,16.44865,17.0373,15.7206135,1.3166866,0.91602474
65247085873980544,55.98310795109628,24.026417690798585,0.45811082228025196,0.07993323,5.7311687,3.052444936528942,-2.4334161510329064,0.08648425,0.066576526,17.020496,17.554329,16.339184,1.2151451,1.0132717
65247944867430784,56.15230969886053,24.04362917879344,0.7851901198414571,0.036854148,21.305338,6.262024147572866,-3.8234526884521087,0.038161956,0.02948694,15.379393,15.928319,14.66442,1.2638988,1.0197282
65249250537488512,56.058430463487895,24.098067954943016,1.1722483892939308,0.040115923,29.221523,0.8058816360998515,-11.513829879744788,0.043021694,0.026055673,14.972707,15.552802,14.224881,1.3279209,1.1043997
65250968524339968,55.690017806991875,23.90671682848933,1.070182514603334,0.02715216,39.41427,8.24074161347069,-7.0428515991557274,0.03881368,0.02248044,14.752458,15.327898,14.022422,1.3054762,1.1008762
65252613494452608,55.86719936564117,23.983053916678568,0.4114721840453188,0.07461196,5.5148287,0.39395925787817854,-4.390260291149282,0.09021778,0.06805293,17.083406,17.603964,16.404078,1.1998863,1.0188372
65257703033050240,55.73219879955158,24.07258155692368,1.2732340310538455,0.036790006,34.60815,7.322260432012041,-0.6133252356562892,0.043294147,0.031676136,15.694362,16.33408,14.919415,1.4146643,1.0080787
65259867696563328,55.899821691258396,24.05973380070227,0.747895179557998,0.09015965,8.295232,3.5193105783505203,-6.935118598973588,0.105081104,0.07343368,17.28817,17.959667,16.522228,1.437439,1.108495
65261723122432512,55.95548260818959,24.128350444671767,1.4920544423851598,0.021344913,69.90211,9.552180715401244,-4.771359263982467,0.022872142,0.01725008,14.368215,14.915193,13.66718,1.2480125,0.97830707
65262272878243712,56.00403228997302,24.17455922565563,0.5323242892070379,0.044212222,12.040207,0.5517492310470329,-2.661811061433683,0.045374025,0.03562133,15.787859,16.24933,15.150624,1.0987062,0.98168087
65262582115886720,55.984288033088625,24.207365663996573,0.7339665965117724,0.06164284,11.906762,3.5959917191285617,-5.23791737377073,0.064518586,0.046342134,16.471834,16.966179,15.726582,1.2395973,0.9981822
65263780409455872,55.759016419402606,24.11536883024612,0.5551660712907446,0.10737315,5.170437,5.143808249566696,-2.54917721496615,0.120117076,0.0906857,17.758085,18.45762,16.962177,1.4954433,0.9933322
65264265743073664,55.80795604722713,24.138891393665382,6.673477196017344,0.070504464,94.65326,11.739731914826127,-15.333930859611272,0.08124323,0.059623107,17.005173,18.786512,15.73312,3.0533924,1.0036447
65266774003968128,55.89229628391729,24.251343065350863,3.9512678161079844,0.050012365,79.00582,34.66605242059553,-29.592831709469426,0.05185509,0.036972824,16.12766,17.226046,15.092207,2.1338387,1.0083464
65276429090503040,56.45836179618962,24.199960042719738,0.6102709942963866,0.06702691,9.104865,-1.9423367040889428,1.2282438028842018,0.08044603,0.052543405,16.836107,17.352282,16.148954,1.2033272,0.9698041
64914689765066880,56.942132809715304,23.264002336633954,0.6036861558207989,0.041516114,14.541008,2.3710636895317894,-2.8567051493746107,0.051021863,0.038002707,15.678613,16.117933,15.073563,1.0443707,0.8865554
